# The average magnetic field strength produced by the spacecraft at the
# location of the outboard magnetometer of the dual magnetometers system 
# on V1 and V2 is about 0.1 - 0.2 nT, comparable to the most probable magnetic 
# field strength in the inner heliosheath and significantly larger than the most 
# probable magnetic field strength in the distant supersonic solar wind. 
# The spacecraft magnetic field is a complex, time-dependent signal that must
# be removed from the measured magnetic field signal in order to derive the 
# ambient magnetic fields of the solar wind and heliosheath. Corrections must 
# also be made for spurious magnetic signals and noise associated with the 
# telemetry system, ground tracking systems, and other factors. Extracting the 
# signal describing the solar wind and heliosheath from the many sources of 
# uncertainty is a complex and partly subjective process that requires 
# understanding of the instrument and judgment based on experience in dealing 
# with the ever-changing extraneous signals.  For the V2 MAG data the 1-sigma 
# uncertainty in the 48 sec averages for each of the components of the magnetic 
# field  BR, BT, and BN is typically +/- 0.03 nT; the uncertainty in magnitude f1 is 
# typically +/- 0.04 nT. F1, BR, BT, and BN can differ from one another and they 
# may vary with time, but there is no practical way to determine these uncertainties 
# more precisely at present.
#
# References 
#
# Daniel B. Berdichevsky, Voyager Mission, Detailed processing of weak magnetic 
# fields; I - Constraints to the uncertainties of the calibrated magnetic field signal 
# in the Voyager missions , 2009; 
# http://vgrmag.gsfc.nasa.gov/Berdichevsky-VOY_sensor_opu090518.pdf
#
# Behannon, K.W., M.H. Acuña, L.F. Burlaga, R.P. Lepping, N.F. Ness, and 
# F.M. Neubauer, Magnetic-Field Experiment for Voyager-1 and Voyager-2, 
# Space Science Reviews, 21 (3), 235-257, 1977. 
#
# Burlaga, L.F., Merged interaction regions and large-scale magnetic field 
# fluctuations during 1991 - Voyager-2 observations, J. Geophys. Res., 99 (A10), 
# 19341-19350, 1994. 
#
# Burlaga, L.F., N.F. Ness, Y.-M. Wang, and N.R. Sheeley Jr., Heliospheric magnetic 
# field strength and polarity from 1 to 81 AU during the ascending phase of solar 
# cycle 23, J. Geophys. Res., 107 (A11), 1410, 2002. 
#
# Ness, N., K.W. Behannon, R. Lepping, and K.H. Schatten, J. Geophys. Res., , 
# 76, 3564, 1971.
#
# SC	year	DOY	F1	BR	BT	BN	dF1	dBR	dBT	dBN
2	2008	52.7161	0.0502	-0.0051	-0.0444	0.0227	0.04	0.03	0.03	0.03
2	2008	52.7166	0.067	-0.003	-0.0605	0.0282	0.04	0.03	0.03	0.03
2	2008	52.7172	0.0736	0.0061	-0.0693	0.0236	0.04	0.03	0.03	0.03
2	2008	52.7178	0.0667	0.0043	-0.0636	0.0194	0.04	0.03	0.03	0.03
2	2008	52.7183	0.0755	0.008	-0.0699	0.0272	0.04	0.03	0.03	0.03
2	2008	52.7189	0.0784	0.0124	-0.0707	0.0313	0.04	0.03	0.03	0.03
2	2008	52.7194	0.0746	0.0141	-0.0637	0.0357	0.04	0.03	0.03	0.03
2	2008	52.72	0.0783	0.0029	-0.0658	0.0423	0.04	0.03	0.03	0.03
2	2008	52.7205	0.0811	-1E-3	-0.0652	0.048	0.04	0.03	0.03	0.03
2	2008	52.7211	0.0816	-0.003	-0.066	0.0475	0.04	0.03	0.03	0.03
2	2008	52.7216	0.0813	-0.0011	-0.0599	0.0548	0.04	0.03	0.03	0.03
2	2008	52.7222	0.0771	-0.0049	-0.0602	0.0479	0.04	0.03	0.03	0.03
2	2008	52.7228	0.0742	-0.0046	-0.0568	0.0474	0.04	0.03	0.03	0.03
2	2008	52.7233	0.0808	-0.0135	-0.0598	0.0525	0.04	0.03	0.03	0.03
2	2008	52.7239	0.0846	-0.0121	-0.058	0.0603	0.04	0.03	0.03	0.03
2	2008	52.7244	0.081	-0.0122	-0.051	0.0615	0.04	0.03	0.03	0.03
2	2008	52.725	0.0787	-0.0091	-0.0432	0.065	0.04	0.03	0.03	0.03
2	2008	52.7255	0.0823	-0.0102	-0.0533	0.0618	0.04	0.03	0.03	0.03
2	2008	52.7261	0.083	-0.0101	-0.0529	0.0631	0.04	0.03	0.03	0.03
2	2008	52.7266	0.0875	-0.0061	-0.0573	0.0655	0.04	0.03	0.03	0.03
2	2008	52.7272	0.0888	-0.0096	-0.0553	0.0686	0.04	0.03	0.03	0.03
2	2008	52.7278	0.0942	-0.0128	-0.0576	0.0734	0.04	0.03	0.03	0.03
2	2008	52.7283	0.0949	-0.0138	-0.0606	0.0717	0.04	0.03	0.03	0.03
2	2008	52.7289	0.1008	-0.0189	-0.0669	0.0728	0.04	0.03	0.03	0.03
2	2008	52.7294	0.1008	-0.0182	-0.063	0.0764	0.04	0.03	0.03	0.03
2	2008	52.73	0.1041	-0.0201	-0.0698	0.0745	0.04	0.03	0.03	0.03
2	2008	52.7305	0.1088	-0.0169	-0.0743	0.0776	0.04	0.03	0.03	0.03
2	2008	52.7311	0.1148	-0.0156	-0.0827	0.078	0.04	0.03	0.03	0.03
2	2008	52.7316	0.106	-0.0228	-0.0741	0.0722	0.04	0.03	0.03	0.03
2	2008	52.7322	0.1151	-0.0222	-0.0847	0.0745	0.04	0.03	0.03	0.03
2	2008	52.7328	0.1113	-0.0192	-0.0814	0.0734	0.04	0.03	0.03	0.03
2	2008	52.7333	0.1189	-0.0276	-0.0856	0.0776	0.04	0.03	0.03	0.03
2	2008	52.7339	0.11	-0.0267	-0.0752	0.0756	0.04	0.03	0.03	0.03
2	2008	52.7344	0.1105	-0.029	-0.079	0.0714	0.04	0.03	0.03	0.03
2	2008	52.735	0.1117	-0.0346	-0.0776	0.0723	0.04	0.03	0.03	0.03
2	2008	52.7355	0.115	-0.0361	-0.0807	0.0734	0.04	0.03	0.03	0.03
2	2008	52.7361	0.109	-0.0357	-0.0719	0.0735	0.04	0.03	0.03	0.03
2	2008	52.7366	0.1118	-0.0386	-0.0802	0.0675	0.04	0.03	0.03	0.03
2	2008	52.7372	0.1171	-0.0414	-0.0821	0.0725	0.04	0.03	0.03	0.03
2	2008	52.7378	0.1186	-0.0426	-0.0823	0.0738	0.04	0.03	0.03	0.03
2	2008	52.7383	0.1127	-0.0364	-0.0766	0.0741	0.04	0.03	0.03	0.03
2	2008	52.7389	0.1133	-0.0352	-0.0796	0.0723	0.04	0.03	0.03	0.03
2	2008	52.7394	0.1095	-0.0306	-0.0747	0.0738	0.04	0.03	0.03	0.03
2	2008	52.74	0.114	-0.0324	-0.0748	0.0797	0.04	0.03	0.03	0.03
2	2008	52.7405	0.1057	-0.0305	-0.0674	0.0754	0.04	0.03	0.03	0.03
2	2008	52.7411	0.1047	-0.0317	-0.073	0.0679	0.04	0.03	0.03	0.03
2	2008	52.7416	0.0992	-0.0337	-0.0628	0.0688	0.04	0.03	0.03	0.03
2	2008	52.7422	0.1056	-0.0371	-0.0721	0.0675	0.04	0.03	0.03	0.03
2	2008	52.7428	0.1012	-0.0366	-0.07	0.0631	0.04	0.03	0.03	0.03
2	2008	52.7433	0.089	-0.032	-0.0626	0.0544	0.04	0.03	0.03	0.03
2	2008	52.7439	0.0892	-0.0305	-0.058	0.0602	0.04	0.03	0.03	0.03
2	2008	52.7444	0.0856	-0.0308	-0.0575	0.0552	0.04	0.03	0.03	0.03
2	2008	52.745	0.0926	-0.0335	-0.0633	0.0584	0.04	0.03	0.03	0.03
2	2008	52.7455	0.0961	-0.0344	-0.0669	0.0596	0.04	0.03	0.03	0.03
2	2008	52.7461	0.0905	-0.0305	-0.0628	0.0572	0.04	0.03	0.03	0.03
2	2008	52.7466	0.0819	-0.0212	-0.0595	0.0517	0.04	0.03	0.03	0.03
2	2008	52.7472	0.074	-0.0233	-0.0514	0.0477	0.04	0.03	0.03	0.03
2	2008	52.7478	0.0748	-0.0283	-0.0536	0.0438	0.04	0.03	0.03	0.03
2	2008	52.7483	0.0754	-0.0284	-0.0542	0.0438	0.04	0.03	0.03	0.03
2	2008	52.7489	0.073	-0.0242	-0.0567	0.039	0.04	0.03	0.03	0.03
2	2008	52.7494	0.0668	-0.0243	-0.0481	0.0393	0.04	0.03	0.03	0.03
2	2008	52.75	0.0666	-0.0295	-0.0476	0.0358	0.04	0.03	0.03	0.03
2	2008	52.7505	0.0665	-0.0353	-0.0379	0.0415	0.04	0.03	0.03	0.03
2	2008	52.7511	0.0715	-0.0405	-0.0372	0.0457	0.04	0.03	0.03	0.03
2	2008	52.7516	0.0742	-0.046	-0.0314	0.0488	0.04	0.03	0.03	0.03
2	2008	52.7522	0.0829	-0.0507	-0.033	0.0563	0.04	0.03	0.03	0.03
2	2008	52.7528	0.0831	-0.0483	-0.0329	0.059	0.04	0.03	0.03	0.03
2	2008	52.7533	0.0834	-0.0502	-0.0334	0.0575	0.04	0.03	0.03	0.03
2	2008	52.7539	0.0833	-0.0466	-0.0316	0.0612	0.04	0.03	0.03	0.03
2	2008	52.7544	0.084	-0.0435	-0.0377	0.061	0.04	0.03	0.03	0.03
2	2008	52.755	0.0862	-0.0397	-0.0394	0.0656	0.04	0.03	0.03	0.03
2	2008	52.7555	0.0755	-0.0372	-0.0354	0.0553	0.04	0.03	0.03	0.03
2	2008	52.7561	0.0724	-0.0319	-0.0351	0.0544	0.04	0.03	0.03	0.03
2	2008	52.7566	0.0719	-0.034	-0.0358	0.0521	0.04	0.03	0.03	0.03
2	2008	52.7572	0.0711	-0.0347	-0.0314	0.0535	0.04	0.03	0.03	0.03
2	2008	52.7578	0.0673	-0.0368	-0.0308	0.047	0.04	0.03	0.03	0.03
2	2008	52.7583	0.0635	-0.0333	-0.0357	0.0404	0.04	0.03	0.03	0.03
2	2008	52.7589	0.0655	-0.0387	-0.0358	0.0386	0.04	0.03	0.03	0.03
2	2008	52.7594	0.0627	-0.0385	-0.0324	0.0372	0.04	0.03	0.03	0.03
2	2008	52.76	0.0648	-0.0337	-0.0333	0.044	0.04	0.03	0.03	0.03
2	2008	52.7605	0.071	-0.0346	-0.0357	0.0505	0.04	0.03	0.03	0.03
2	2008	52.7611	0.0733	-0.0362	-0.0371	0.0516	0.04	0.03	0.03	0.03
2	2008	52.7616	0.0772	-0.0389	-0.0394	0.0536	0.04	0.03	0.03	0.03
2	2008	52.7622	0.0804	-0.0419	-0.0409	0.055	0.04	0.03	0.03	0.03
2	2008	52.7628	0.0742	-0.0398	-0.0356	0.0513	0.04	0.03	0.03	0.03
2	2008	52.7633	0.0693	-0.0374	-0.036	0.0456	0.04	0.03	0.03	0.03
2	2008	52.7639	0.06	-0.034	-0.0311	0.0381	0.04	0.03	0.03	0.03
2	2008	52.7644	0.0645	-0.0291	-0.0394	0.0414	0.04	0.03	0.03	0.03
2	2008	52.765	0.0674	-0.0195	-0.0529	0.0368	0.04	0.03	0.03	0.03
2	2008	52.7655	0.0641	-0.025	-0.0491	0.032	0.04	0.03	0.03	0.03
2	2008	52.7661	0.0598	-0.0269	-0.042	0.033	0.04	0.03	0.03	0.03
2	2008	52.7666	0.0692	-0.0349	-0.0496	0.033	0.04	0.03	0.03	0.03
2	2008	52.7672	0.0687	-0.0289	-0.0482	0.0394	0.04	0.03	0.03	0.03
2	2008	52.7678	0.0728	-0.0284	-0.0551	0.0379	0.04	0.03	0.03	0.03
2	2008	52.7683	0.0713	-0.0313	-0.0477	0.0422	0.04	0.03	0.03	0.03
2	2008	52.7689	0.0654	-0.0286	-0.0436	0.0393	0.04	0.03	0.03	0.03
2	2008	52.7694	0.0716	-0.0299	-0.0469	0.0444	0.04	0.03	0.03	0.03
2	2008	52.77	0.0753	-0.0338	-0.0421	0.0522	0.04	0.03	0.03	0.03
2	2008	52.7705	0.073	-0.0319	-0.0405	0.0515	0.04	0.03	0.03	0.03
2	2008	52.7711	0.0763	-0.0338	-0.0452	0.051	0.04	0.03	0.03	0.03
2	2008	52.7716	0.0787	-0.0323	-0.0425	0.0575	0.04	0.03	0.03	0.03
2	2008	52.7722	0.0838	-0.0411	-0.0508	0.0521	0.04	0.03	0.03	0.03
2	2008	52.7728	0.0835	-0.0422	-0.0492	0.0525	0.04	0.03	0.03	0.03
2	2008	52.7733	0.0805	-0.0381	-0.0488	0.0514	0.04	0.03	0.03	0.03
2	2008	52.7739	0.0814	-0.041	-0.0488	0.0504	0.04	0.03	0.03	0.03
2	2008	52.7744	0.0816	-0.0443	-0.0462	0.0505	0.04	0.03	0.03	0.03
2	2008	52.775	0.0827	-0.0471	-0.0421	0.0531	0.04	0.03	0.03	0.03
2	2008	52.7755	0.0796	-0.0444	-0.0457	0.0474	0.04	0.03	0.03	0.03
2	2008	52.7761	0.0716	-0.0395	-0.0442	0.0401	0.04	0.03	0.03	0.03
2	2008	52.7766	0.0754	-0.0419	-0.0516	0.0353	0.04	0.03	0.03	0.03
2	2008	52.7772	0.0709	-0.0413	-0.0459	0.0346	0.04	0.03	0.03	0.03
2	2008	52.7778	0.076	-0.0389	-0.0576	0.0299	0.04	0.03	0.03	0.03
2	2008	52.7783	0.0781	-0.0373	-0.0594	0.0343	0.04	0.03	0.03	0.03
2	2008	52.7789	0.0796	-0.0371	-0.0631	0.0311	0.04	0.03	0.03	0.03
2	2008	52.7794	0.0762	-0.0384	-0.0602	0.0265	0.04	0.03	0.03	0.03
2	2008	52.78	0.0727	-0.0426	-0.0504	0.0305	0.04	0.03	0.03	0.03
2	2008	52.7805	0.0767	-0.0409	-0.0519	0.0387	0.04	0.03	0.03	0.03
2	2008	52.7811	0.082	-0.0357	-0.0622	0.0397	0.04	0.03	0.03	0.03
2	2008	52.7816	0.0815	-0.0353	-0.0634	0.037	0.04	0.03	0.03	0.03
2	2008	52.7822	0.0767	-0.0309	-0.0584	0.0386	0.04	0.03	0.03	0.03
2	2008	52.7828	0.0771	-0.0321	-0.0563	0.0416	0.04	0.03	0.03	0.03
2	2008	52.7833	0.0803	-0.035	-0.0575	0.0437	0.04	0.03	0.03	0.03
2	2008	52.7839	0.0788	-0.0316	-0.0537	0.048	0.04	0.03	0.03	0.03
2	2008	52.7844	0.0741	-0.0222	-0.0552	0.0439	0.04	0.03	0.03	0.03
2	2008	52.785	0.071	-0.016	-0.0544	0.0425	0.04	0.03	0.03	0.03
2	2008	52.7855	0.0736	-0.0135	-0.0615	0.0381	0.04	0.03	0.03	0.03
2	2008	52.7861	0.0747	-0.0079	-0.0634	0.0387	0.04	0.03	0.03	0.03
2	2008	52.7866	0.0745	-0.007	-0.0622	0.0402	0.04	0.03	0.03	0.03
2	2008	52.7872	0.076	-0.0113	-0.0645	0.0384	0.04	0.03	0.03	0.03
2	2008	52.7878	0.0767	-0.0116	-0.0684	0.0322	0.04	0.03	0.03	0.03
2	2008	52.7883	0.0794	-0.0082	-0.0698	0.0367	0.04	0.03	0.03	0.03
2	2008	52.7889	0.0813	-0.01	-0.0708	0.0385	0.04	0.03	0.03	0.03
2	2008	52.7894	0.092	-0.0095	-0.0798	0.0446	0.04	0.03	0.03	0.03
2	2008	52.79	0.0885	-0.0126	-0.077	0.0416	0.04	0.03	0.03	0.03
2	2008	52.7905	0.0858	-0.0153	-0.0695	0.0479	0.04	0.03	0.03	0.03
2	2008	52.7911	0.0875	-0.0167	-0.0717	0.047	0.04	0.03	0.03	0.03
2	2008	52.7916	0.0866	-0.023	-0.0707	0.0443	0.04	0.03	0.03	0.03
2	2008	52.7922	0.0878	-0.0294	-0.0723	0.0402	0.04	0.03	0.03	0.03
2	2008	52.7928	0.0831	-0.0309	-0.0635	0.0432	0.04	0.03	0.03	0.03
2	2008	52.7933	0.0806	-0.0282	-0.065	0.0382	0.04	0.03	0.03	0.03
2	2008	52.7939	0.0796	-0.0292	-0.0608	0.0421	0.04	0.03	0.03	0.03
2	2008	52.7944	0.0804	-0.0356	-0.0595	0.0401	0.04	0.03	0.03	0.03
2	2008	52.795	0.0833	-0.0387	-0.0604	0.0422	0.04	0.03	0.03	0.03
2	2008	52.7955	0.0856	-0.0396	-0.0627	0.0425	0.04	0.03	0.03	0.03
2	2008	52.7961	0.0865	-0.0405	-0.0601	0.0469	0.04	0.03	0.03	0.03
2	2008	52.7966	0.0765	-0.0378	-0.0492	0.0447	0.04	0.03	0.03	0.03
2	2008	52.7972	0.0782	-0.041	-0.0455	0.0484	0.04	0.03	0.03	0.03
2	2008	52.7978	0.0805	-0.0461	-0.0481	0.0449	0.04	0.03	0.03	0.03
2	2008	52.7983	0.0867	-0.0478	-0.0446	0.0569	0.04	0.03	0.03	0.03
2	2008	52.7989	0.0893	-0.0515	-0.048	0.0547	0.04	0.03	0.03	0.03
2	2008	52.7994	0.0864	-0.0496	-0.039	0.0589	0.04	0.03	0.03	0.03
2	2008	52.8	0.089	-0.049	-0.0375	0.0641	0.04	0.03	0.03	0.03
2	2008	52.8005	0.0857	-0.0536	-0.0344	0.0571	0.04	0.03	0.03	0.03
2	2008	52.8011	0.0891	-0.0533	-0.0383	0.06	0.04	0.03	0.03	0.03
2	2008	52.8016	0.0852	-0.0559	-0.0277	0.0579	0.04	0.03	0.03	0.03
2	2008	52.8022	0.0841	-0.0534	-0.0265	0.0592	0.04	0.03	0.03	0.03
2	2008	52.8028	0.0919	-0.0568	-0.0327	0.0643	0.04	0.03	0.03	0.03
2	2008	52.8033	0.0908	-0.0582	-0.0324	0.0615	0.04	0.03	0.03	0.03
2	2008	52.8039	0.0982	-0.0622	-0.0307	0.0695	0.04	0.03	0.03	0.03
2	2008	52.8044	0.0941	-0.0633	-0.0319	0.0619	0.04	0.03	0.03	0.03
2	2008	52.805	0.0986	-0.0601	-0.0368	0.0689	0.04	0.03	0.03	0.03
2	2008	52.8055	0.1	-0.0644	-0.028	0.0711	0.04	0.03	0.03	0.03
2	2008	52.8061	0.1001	-0.0682	-0.0283	0.0674	0.04	0.03	0.03	0.03
2	2008	52.8066	0.0989	-0.0665	-0.0291	0.0669	0.04	0.03	0.03	0.03
2	2008	52.8072	0.0995	-0.0685	-0.0216	0.0689	0.04	0.03	0.03	0.03
2	2008	52.8078	0.107	-0.0756	-0.0335	0.0677	0.04	0.03	0.03	0.03
2	2008	52.8083	0.1096	-0.0721	-0.0268	0.0779	0.04	0.03	0.03	0.03
2	2008	52.8089	0.1044	-0.067	-0.02	0.0775	0.04	0.03	0.03	0.03
2	2008	52.8094	0.1054	-0.0702	-0.0203	0.0758	0.04	0.03	0.03	0.03
2	2008	52.81	0.0995	-0.0641	-0.0206	0.0732	0.04	0.03	0.03	0.03
2	2008	52.8105	0.1001	-0.0644	-0.0209	0.0736	0.04	0.03	0.03	0.03
2	2008	52.8111	0.0967	-0.0606	-0.023	0.0716	0.04	0.03	0.03	0.03
2	2008	52.8116	0.0985	-0.0661	-0.0218	0.0695	0.04	0.03	0.03	0.03
2	2008	53.1278	0.0544	-0.0017	-0.0275	0.0468	0.04	0.03	0.03	0.03
2	2008	53.1283	0.0569	-0.0058	-0.0292	0.0483	0.04	0.03	0.03	0.03
2	2008	53.1289	0.0596	-9E-4	-0.0301	0.0512	0.04	0.03	0.03	0.03
2	2008	53.1294	0.057	1E-4	-0.0172	0.0542	0.04	0.03	0.03	0.03
2	2008	53.13	0.0551	0.0013	-0.0224	0.0502	0.04	0.03	0.03	0.03
2	2008	53.1305	0.0545	9E-4	-0.0158	0.0519	0.04	0.03	0.03	0.03
2	2008	53.1311	0.0522	-0.0014	-0.0144	0.05	0.04	0.03	0.03	0.03
2	2008	53.1316	0.0468	-0.0054	-0.0111	0.0449	0.04	0.03	0.03	0.03
2	2008	53.1322	0.0448	-0.0054	-0.0135	0.0422	0.04	0.03	0.03	0.03
2	2008	53.1328	0.0457	-0.0049	-0.0121	0.0434	0.04	0.03	0.03	0.03
2	2008	53.1333	0.047	0.0029	-0.0228	0.0406	0.04	0.03	0.03	0.03
2	2008	53.1339	0.0433	9E-4	-0.0231	0.0364	0.04	0.03	0.03	0.03
2	2008	53.1344	0.0449	0.0025	-0.0286	0.034	0.04	0.03	0.03	0.03
2	2008	53.135	0.0449	-0.0035	-0.0265	0.0358	0.04	0.03	0.03	0.03
2	2008	53.1355	0.0498	0.0012	-0.0321	0.038	0.04	0.03	0.03	0.03
2	2008	53.1361	0.049	0.0021	-0.0287	0.0394	0.04	0.03	0.03	0.03
2	2008	53.1366	0.0471	-2E-4	-0.0261	0.0392	0.04	0.03	0.03	0.03
2	2008	53.1372	0.0465	0.0024	-0.0256	0.0386	0.04	0.03	0.03	0.03
2	2008	53.1378	0.0545	0.004	-0.0299	0.0453	0.04	0.03	0.03	0.03
2	2008	53.1383	0.0591	1E-3	-0.0273	0.0523	0.04	0.03	0.03	0.03
2	2008	53.1389	0.0575	0.0039	-0.0276	0.0502	0.04	0.03	0.03	0.03
2	2008	53.1394	0.067	0.0015	-0.0316	0.059	0.04	0.03	0.03	0.03
2	2008	53.14	0.0708	1E-4	-0.0426	0.0564	0.04	0.03	0.03	0.03
2	2008	53.1405	0.0705	-0.0016	-0.0446	0.0544	0.04	0.03	0.03	0.03
2	2008	53.1411	0.0646	-0.0017	-0.041	0.0497	0.04	0.03	0.03	0.03
2	2008	53.1416	0.0715	-0.0021	-0.0441	0.0561	0.04	0.03	0.03	0.03
2	2008	53.1422	0.0631	0.0024	-0.0414	0.0474	0.04	0.03	0.03	0.03
2	2008	53.1428	0.0607	-3E-4	-0.0375	0.0476	0.04	0.03	0.03	0.03
2	2008	53.1433	0.055	2E-4	-0.0359	0.0415	0.04	0.03	0.03	0.03
2	2008	53.1439	0.0577	3E-4	-0.0363	0.0446	0.04	0.03	0.03	0.03
2	2008	53.1444	0.0573	0.0012	-0.034	0.0459	0.04	0.03	0.03	0.03
2	2008	53.145	0.0595	-5E-4	-0.0289	0.0518	0.04	0.03	0.03	0.03
2	2008	53.1455	0.0608	0.0023	-0.0282	0.0537	0.04	0.03	0.03	0.03
2	2008	53.1461	0.0607	0.002	-0.0268	0.0543	0.04	0.03	0.03	0.03
2	2008	53.1466	0.0605	0.0028	-0.0267	0.054	0.04	0.03	0.03	0.03
2	2008	53.1472	0.0571	6E-4	-0.0195	0.0536	0.04	0.03	0.03	0.03
2	2008	53.1478	0.0511	4E-4	-0.02	0.0468	0.04	0.03	0.03	0.03
2	2008	53.1483	0.0564	-0.0021	-0.0171	0.0534	0.04	0.03	0.03	0.03
2	2008	53.1489	0.0483	-0.0024	-0.0095	0.0473	0.04	0.03	0.03	0.03
2	2008	53.1494	0.0496	-0.0049	-0.0201	0.0449	0.04	0.03	0.03	0.03
2	2008	53.15	0.0483	-0.0018	-0.0258	0.0407	0.04	0.03	0.03	0.03
2	2008	53.1505	0.0551	-0.0053	-0.027	0.0475	0.04	0.03	0.03	0.03
2	2008	53.1511	0.0533	-0.0063	-0.0298	0.0436	0.04	0.03	0.03	0.03
2	2008	53.1516	0.046	0.0013	-0.0231	0.0396	0.04	0.03	0.03	0.03
2	2008	53.1522	0.0513	0.002	-0.0301	0.0413	0.04	0.03	0.03	0.03
2	2008	53.1528	0.0526	-1E-3	-0.0295	0.0434	0.04	0.03	0.03	0.03
2	2008	53.1533	0.0646	-0.0057	-0.0404	0.0499	0.04	0.03	0.03	0.03
2	2008	53.1539	0.0706	-0.0108	-0.0449	0.0532	0.04	0.03	0.03	0.03
2	2008	53.1544	0.0959	-0.0114	-0.0711	0.063	0.04	0.03	0.03	0.03
2	2008	53.155	0.0965	-0.0155	-0.0753	0.0581	0.04	0.03	0.03	0.03
2	2008	53.1555	0.0986	-0.0148	-0.0836	0.0498	0.04	0.03	0.03	0.03
2	2008	53.1561	0.0906	-0.0131	-0.0779	0.0442	0.04	0.03	0.03	0.03
2	2008	53.1566	0.0963	-0.011	-0.0848	0.044	0.04	0.03	0.03	0.03
2	2008	53.1572	0.0869	-0.0029	-0.0745	0.044	0.04	0.03	0.03	0.03
2	2008	53.1578	0.0819	-0.0021	-0.0747	0.0332	0.04	0.03	0.03	0.03
2	2008	53.1583	0.0708	-0.0041	-0.0645	0.0284	0.04	0.03	0.03	0.03
2	2008	53.1589	0.0696	-0.0042	-0.0582	0.0371	0.04	0.03	0.03	0.03
2	2008	53.1594	0.0611	-0.011	-0.0469	0.0374	0.04	0.03	0.03	0.03
2	2008	53.16	0.0602	-0.0129	-0.0404	0.0423	0.04	0.03	0.03	0.03
2	2008	53.1605	0.0593	-0.0141	-0.0379	0.043	0.04	0.03	0.03	0.03
2	2008	53.1611	0.0612	-0.0082	-0.038	0.0471	0.04	0.03	0.03	0.03
2	2008	53.1616	0.0637	-0.0087	-0.0411	0.0477	0.04	0.03	0.03	0.03
2	2008	53.1622	0.0647	-0.0102	-0.0449	0.0448	0.04	0.03	0.03	0.03
2	2008	53.1628	0.0604	-0.0023	-0.0438	0.0413	0.04	0.03	0.03	0.03
2	2008	53.1633	0.0634	-0.0042	-0.0488	0.04	0.04	0.03	0.03	0.03
2	2008	53.1639	0.0543	0.0018	-0.04	0.0361	0.04	0.03	0.03	0.03
2	2008	53.1644	0.063	-8E-4	-0.0471	0.0415	0.04	0.03	0.03	0.03
2	2008	53.165	0.0616	0.0028	-0.0437	0.0433	0.04	0.03	0.03	0.03
2	2008	53.1655	0.0624	0.0047	-0.0459	0.0417	0.04	0.03	0.03	0.03
2	2008	53.1661	0.0652	0.0097	-0.0454	0.0456	0.04	0.03	0.03	0.03
2	2008	53.1666	0.0562	0.0017	-0.0337	0.0449	0.04	0.03	0.03	0.03
2	2008	53.1672	0.0525	0.0041	-0.0357	0.0383	0.04	0.03	0.03	0.03
2	2008	53.1678	0.052	0.0054	-0.0373	0.0357	0.04	0.03	0.03	0.03
2	2008	53.1683	0.0483	0.0067	-0.0319	0.0354	0.04	0.03	0.03	0.03
2	2008	53.1689	0.0504	0.0023	-0.038	0.0328	0.04	0.03	0.03	0.03
2	2008	53.1694	0.0524	-0.0027	-0.0359	0.038	0.04	0.03	0.03	0.03
2	2008	53.17	0.0564	0.0026	-0.0411	0.0382	0.04	0.03	0.03	0.03
2	2008	53.1705	0.0625	0.0077	-0.0482	0.0389	0.04	0.03	0.03	0.03
2	2008	53.1711	0.0611	0.0047	-0.0475	0.038	0.04	0.03	0.03	0.03
2	2008	53.1716	0.0632	0.0097	-0.0496	0.0378	0.04	0.03	0.03	0.03
2	2008	53.1722	0.0661	0.0102	-0.0488	0.0433	0.04	0.03	0.03	0.03
2	2008	53.1728	0.0612	0.0116	-0.0416	0.043	0.04	0.03	0.03	0.03
2	2008	53.1733	0.0617	0.013	-0.0468	0.0377	0.04	0.03	0.03	0.03
2	2008	53.1739	0.0581	0.0113	-0.0458	0.0337	0.04	0.03	0.03	0.03
2	2008	53.1744	0.0678	0.0064	-0.0547	0.0393	0.04	0.03	0.03	0.03
2	2008	53.175	0.0693	0.003	-0.0559	0.0406	0.04	0.03	0.03	0.03
2	2008	53.1755	0.0695	0.0015	-0.058	0.0379	0.04	0.03	0.03	0.03
2	2008	53.1761	0.0688	2E-4	-0.0589	0.0355	0.04	0.03	0.03	0.03
2	2008	53.1766	0.0622	-0.0016	-0.0494	0.0375	0.04	0.03	0.03	0.03
2	2008	53.1772	0.0633	-0.0018	-0.0414	0.0479	0.04	0.03	0.03	0.03
2	2008	53.1778	0.0593	0.0024	-0.0374	0.0459	0.04	0.03	0.03	0.03
2	2008	53.1783	0.0521	0.0168	-0.0279	0.0403	0.04	0.03	0.03	0.03
2	2008	53.1789	0.0525	0.0212	-0.032	0.0353	0.04	0.03	0.03	0.03
2	2008	53.1794	0.0394	0.0185	-0.0141	0.0317	0.04	0.03	0.03	0.03
2	2008	53.18	0.0389	0.0176	-0.02	0.0283	0.04	0.03	0.03	0.03
2	2008	53.1805	0.0445	0.0149	-0.0199	0.0364	0.04	0.03	0.03	0.03
2	2008	53.1811	0.047	0.0121	-0.0229	0.039	0.04	0.03	0.03	0.03
2	2008	53.1816	0.0507	0.0073	-0.0262	0.0426	0.04	0.03	0.03	0.03
2	2008	53.1822	0.0486	0.0079	-0.024	0.0415	0.04	0.03	0.03	0.03
2	2008	53.1828	0.0472	0.0095	-0.0142	0.0439	0.04	0.03	0.03	0.03
