# The average magnetic field strength produced by the spacecraft at the
# location of the outboard magnetometer of the dual magnetometers system 
# on V1 and V2 is about 0.1 - 0.2 nT, comparable to the most probable magnetic 
# field strength in the inner heliosheath and significantly larger than the most 
# probable magnetic field strength in the distant supersonic solar wind. 
# The spacecraft magnetic field is a complex, time-dependent signal that must
# be removed from the measured magnetic field signal in order to derive the 
# ambient magnetic fields of the solar wind and heliosheath. Corrections must 
# also be made for spurious magnetic signals and noise associated with the 
# telemetry system, ground tracking systems, and other factors. Extracting the 
# signal describing the solar wind and heliosheath from the many sources of 
# uncertainty is a complex and partly subjective process that requires 
# understanding of the instrument and judgment based on experience in dealing 
# with the ever-changing extraneous signals.  For the V2 MAG data the 1-sigma 
# uncertainty in the 48 sec averages for each of the components of the magnetic 
# field  BR, BT, and BN is typically +/- 0.03 nT; the uncertainty in magnitude f1 is 
# typically +/- 0.04 nT. F1, BR, BT, and BN can differ from one another and they 
# may vary with time, but there is no practical way to determine these uncertainties 
# more precisely at present.
#
# References 
#
# Daniel B. Berdichevsky, Voyager Mission, Detailed processing of weak magnetic 
# fields; I - Constraints to the uncertainties of the calibrated magnetic field signal 
# in the Voyager missions , 2009; 
# http://vgrmag.gsfc.nasa.gov/Berdichevsky-VOY_sensor_opu090518.pdf
#
# Behannon, K.W., M.H. Acuña, L.F. Burlaga, R.P. Lepping, N.F. Ness, and 
# F.M. Neubauer, Magnetic-Field Experiment for Voyager-1 and Voyager-2, 
# Space Science Reviews, 21 (3), 235-257, 1977. 
#
# Burlaga, L.F., Merged interaction regions and large-scale magnetic field 
# fluctuations during 1991 - Voyager-2 observations, J. Geophys. Res., 99 (A10), 
# 19341-19350, 1994. 
#
# Burlaga, L.F., N.F. Ness, Y.-M. Wang, and N.R. Sheeley Jr., Heliospheric magnetic 
# field strength and polarity from 1 to 81 AU during the ascending phase of solar 
# cycle 23, J. Geophys. Res., 107 (A11), 1410, 2002. 
#
# Ness, N., K.W. Behannon, R. Lepping, and K.H. Schatten, J. Geophys. Res., , 
# 76, 3564, 1971.
#
# SC	year	DOY	F1	BR	BT	BN	dF1	dBR	dBT	dBN
2	2007	298.9991	0.06	-0.03	-0.05	0.03	0.04	0.03	0.03	0.03
2	2007	298.9996	0.07	-0.04	-0.05	0.03	0.04	0.03	0.03	0.03
2	2007	299.0002	0.06	-0.03	-0.05	0.03	0.04	0.03	0.03	0.03
2	2007	299.0007	0.05	-0.03	-0.04	0.02	0.04	0.03	0.03	0.03
2	2007	299.0013	0.07	-0.04	-0.05	0.02	0.04	0.03	0.03	0.03
2	2007	299.0018	0.07	-0.03	-0.05	0.03	0.04	0.03	0.03	0.03
2	2007	299.0024	0.06	-0.03	-0.05	0.02	0.04	0.03	0.03	0.03
2	2007	299.003	0.06	-0.03	-0.05	0.03	0.04	0.03	0.03	0.03
2	2007	299.0035	0.06	-0.03	-0.04	0.03	0.04	0.03	0.03	0.03
2	2007	299.0041	0.06	-0.04	-0.05	0.03	0.04	0.03	0.03	0.03
2	2007	299.0046	0.06	-0.03	-0.04	0.03	0.04	0.03	0.03	0.03
2	2007	299.0052	0.06	-0.03	-0.04	0.03	0.04	0.03	0.03	0.03
2	2007	299.0057	0.06	-0.03	-0.04	0.03	0.04	0.03	0.03	0.03
2	2007	299.0063	0.06	-0.03	-0.04	0.03	0.04	0.03	0.03	0.03
2	2007	299.0068	0.06	-0.03	-0.05	0.03	0.04	0.03	0.03	0.03
2	2007	299.0074	0.06	-0.02	-0.05	0.03	0.04	0.03	0.03	0.03
2	2007	299.0079	0.06	-0.03	-0.05	0.03	0.04	0.03	0.03	0.03
2	2007	299.0085	0.05	-0.02	-0.04	0.03	0.04	0.03	0.03	0.03
2	2007	299.0091	0.05	-0.02	-0.03	0.03	0.04	0.03	0.03	0.03
2	2007	299.0096	0.06	-0.02	-0.04	0.03	0.04	0.03	0.03	0.03
2	2007	299.0102	0.06	-0.03	-0.05	0.03	0.04	0.03	0.03	0.03
2	2007	299.0107	0.06	-0.03	-0.04	0.03	0.04	0.03	0.03	0.03
2	2007	299.0113	0.06	-0.02	-0.04	0.03	0.04	0.03	0.03	0.03
2	2007	299.0118	0.06	-0.02	-0.05	0.03	0.04	0.03	0.03	0.03
2	2007	299.0124	0.06	-0.02	-0.05	0.03	0.04	0.03	0.03	0.03
2	2007	299.0129	0.06	-0.01	-0.05	0.03	0.04	0.03	0.03	0.03
2	2007	299.0135	0.06	-0.02	-0.05	0.03	0.04	0.03	0.03	0.03
2	2007	299.0141	0.06	-0.02	-0.05	0.03	0.04	0.03	0.03	0.03
2	2007	299.0146	0.05	-0.02	-0.04	0.03	0.04	0.03	0.03	0.03
2	2007	299.0152	0.05	-0.02	-0.04	0.03	0.04	0.03	0.03	0.03
2	2007	299.0157	0.06	-0.02	-0.04	0.03	0.04	0.03	0.03	0.03
2	2007	299.0163	0.06	-0.01	-0.04	0.03	0.04	0.03	0.03	0.03
2	2007	299.0168	0.05	-0.01	-0.04	0.03	0.04	0.03	0.03	0.03
2	2007	299.0174	0.06	-0.02	-0.04	0.04	0.04	0.03	0.03	0.03
2	2007	299.0179	0.05	-0.01	-0.04	0.03	0.04	0.03	0.03	0.03
2	2007	299.0185	0.05	-0.01	-0.04	0.03	0.04	0.03	0.03	0.03
2	2007	299.0191	0.04	-0.01	-0.04	0.02	0.04	0.03	0.03	0.03
2	2007	299.0196	0.04	0	-0.03	0.03	0.04	0.03	0.03	0.03
2	2007	299.0202	0.04	0	-0.04	0.02	0.04	0.03	0.03	0.03
2	2007	299.0207	0.04	-0.01	-0.03	0.02	0.04	0.03	0.03	0.03
2	2007	299.0213	0.05	-0.01	-0.04	0.02	0.04	0.03	0.03	0.03
2	2007	299.0219	0.05	-0.02	-0.04	0.02	0.04	0.03	0.03	0.03
2	2007	299.0224	0.06	-0.02	-0.05	0.02	0.04	0.03	0.03	0.03
2	2007	299.0229	0.05	-0.02	-0.04	0.02	0.04	0.03	0.03	0.03
2	2007	299.0235	0.06	-0.02	-0.05	0.02	0.04	0.03	0.03	0.03
2	2007	299.024	0.06	-0.01	-0.05	0.03	0.04	0.03	0.03	0.03
2	2007	299.0246	0.06	-0.02	-0.05	0.02	0.04	0.03	0.03	0.03
2	2007	299.0252	0.06	-0.01	-0.05	0.03	0.04	0.03	0.03	0.03
2	2007	299.0257	0.07	-0.02	-0.05	0.04	0.04	0.03	0.03	0.03
2	2007	299.0263	0.05	-0.02	-0.04	0.03	0.04	0.03	0.03	0.03
2	2007	299.0268	0.06	-0.01	-0.04	0.03	0.04	0.03	0.03	0.03
2	2007	299.0274	0.05	-0.01	-0.04	0.03	0.04	0.03	0.03	0.03
2	2007	299.028	0.05	-0.01	-0.04	0.02	0.04	0.03	0.03	0.03
2	2007	299.0285	0.05	-0.01	-0.05	0.02	0.04	0.03	0.03	0.03
2	2007	299.0291	0.05	-0.01	-0.04	0.02	0.04	0.03	0.03	0.03
2	2007	299.0296	0.04	-0.01	-0.04	0.02	0.04	0.03	0.03	0.03
2	2007	299.0302	0.04	-0.01	-0.04	0.02	0.04	0.03	0.03	0.03
2	2007	299.0307	0.04	-0.01	-0.04	0.02	0.04	0.03	0.03	0.03
2	2007	299.0313	0.04	-0.01	-0.04	0.02	0.04	0.03	0.03	0.03
2	2007	299.0318	0.05	-0.02	-0.05	0.02	0.04	0.03	0.03	0.03
2	2007	299.0324	0.05	-0.02	-0.05	0.01	0.04	0.03	0.03	0.03
2	2007	299.033	0.05	-0.01	-0.04	0.01	0.04	0.03	0.03	0.03
2	2007	299.0335	0.05	-0.02	-0.05	0.01	0.04	0.03	0.03	0.03
2	2007	299.0341	0.05	-0.02	-0.04	0.01	0.04	0.03	0.03	0.03
2	2007	299.0346	0.04	-0.02	-0.03	0.01	0.04	0.03	0.03	0.03
2	2007	299.0352	0.04	-0.01	-0.03	0.01	0.04	0.03	0.03	0.03
2	2007	299.0357	0.04	-0.01	-0.03	0.01	0.04	0.03	0.03	0.03
2	2007	299.0363	0.04	-0.01	-0.03	0.01	0.04	0.03	0.03	0.03
2	2007	299.0368	0.03	-0.01	-0.03	0.01	0.04	0.03	0.03	0.03
2	2007	299.0374	0.05	0	-0.04	0.02	0.04	0.03	0.03	0.03
2	2007	299.0379	0.05	0	-0.05	0.01	0.04	0.03	0.03	0.03
2	2007	299.0385	0.04	0	-0.04	0.01	0.04	0.03	0.03	0.03
2	2007	299.0391	0.04	-0.01	-0.04	0.01	0.04	0.03	0.03	0.03
2	2007	299.0396	0.04	-0.01	-0.04	0.01	0.04	0.03	0.03	0.03
2	2007	299.0402	0.05	0	-0.05	0.01	0.04	0.03	0.03	0.03
2	2007	299.0407	0.04	-0.01	-0.03	0.01	0.04	0.03	0.03	0.03
2	2007	299.0413	0.05	-0.01	-0.04	0.02	0.04	0.03	0.03	0.03
2	2007	299.0418	0.04	-0.01	-0.04	0.02	0.04	0.03	0.03	0.03
2	2007	299.0424	0.05	-0.01	-0.04	0.02	0.04	0.03	0.03	0.03
2	2007	299.0429	0.04	-0.01	-0.03	0.02	0.04	0.03	0.03	0.03
2	2007	299.0435	0.04	-0.01	-0.04	0.02	0.04	0.03	0.03	0.03
2	2007	299.0441	0.04	-0.01	-0.03	0.02	0.04	0.03	0.03	0.03
2	2007	299.0446	0.04	-0.01	-0.04	0.02	0.04	0.03	0.03	0.03
2	2007	299.0452	0.04	-0.01	-0.04	0.02	0.04	0.03	0.03	0.03
2	2007	299.0457	0.05	-0.01	-0.04	0.02	0.04	0.03	0.03	0.03
2	2007	299.0463	0.05	-0.01	-0.04	0.02	0.04	0.03	0.03	0.03
2	2007	299.0468	0.05	-0.01	-0.04	0.02	0.04	0.03	0.03	0.03
2	2007	299.0474	0.04	-0.02	-0.04	0.02	0.04	0.03	0.03	0.03
2	2007	299.0479	0.05	-0.02	-0.04	0.02	0.04	0.03	0.03	0.03
2	2007	299.0485	0.05	-0.01	-0.04	0.02	0.04	0.03	0.03	0.03
2	2007	299.0491	0.05	-0.02	-0.04	0.02	0.04	0.03	0.03	0.03
2	2007	299.0496	0.05	-0.02	-0.04	0.02	0.04	0.03	0.03	0.03
2	2007	299.0502	0.04	-0.02	-0.04	0.01	0.04	0.03	0.03	0.03
2	2007	299.0507	0.05	-0.02	-0.05	0.01	0.04	0.03	0.03	0.03
2	2007	299.0513	0.05	-0.02	-0.05	0.01	0.04	0.03	0.03	0.03
2	2007	299.0518	0.05	-0.02	-0.04	0.01	0.04	0.03	0.03	0.03
2	2007	299.0524	0.05	-0.02	-0.05	0.02	0.04	0.03	0.03	0.03
2	2007	299.0529	0.06	-0.02	-0.05	0.02	0.04	0.03	0.03	0.03
2	2007	299.0535	0.05	-0.02	-0.05	0.02	0.04	0.03	0.03	0.03
2	2007	299.054	0.05	-0.02	-0.04	0.02	0.04	0.03	0.03	0.03
2	2007	299.0546	0.05	-0.02	-0.04	0.02	0.04	0.03	0.03	0.03
2	2007	299.0552	0.05	-0.02	-0.04	0.03	0.04	0.03	0.03	0.03
2	2007	299.0557	0.05	-0.02	-0.04	0.02	0.04	0.03	0.03	0.03
2	2007	299.0563	0.04	-0.01	-0.04	0.01	0.04	0.03	0.03	0.03
2	2007	299.0568	0.05	-0.01	-0.05	0.01	0.04	0.03	0.03	0.03
2	2007	299.0574	0.05	-0.01	-0.04	0	0.04	0.03	0.03	0.03
2	2007	299.058	0.04	-0.01	-0.04	0	0.04	0.03	0.03	0.03
2	2007	299.0585	0.04	-0.01	-0.04	0.01	0.04	0.03	0.03	0.03
2	2007	299.0591	0.04	-0.01	-0.04	0.01	0.04	0.03	0.03	0.03
2	2007	299.0596	0.05	-0.01	-0.04	0.01	0.04	0.03	0.03	0.03
2	2007	299.0602	0.05	-0.02	-0.04	0.01	0.04	0.03	0.03	0.03
2	2007	299.0607	0.06	-0.01	-0.05	0.02	0.04	0.03	0.03	0.03
2	2007	299.0613	0.05	-0.01	-0.05	0.01	0.04	0.03	0.03	0.03
2	2007	299.0618	0.05	-0.02	-0.05	0.02	0.04	0.03	0.03	0.03
2	2007	299.0624	0.04	-0.01	-0.04	0.01	0.04	0.03	0.03	0.03
2	2007	299.063	0.04	-0.01	-0.03	0.01	0.04	0.03	0.03	0.03
2	2007	299.0635	0.04	-0.01	-0.04	0.01	0.04	0.03	0.03	0.03
2	2007	299.0641	0.04	0	-0.04	0.02	0.04	0.03	0.03	0.03
2	2007	299.0646	0.04	-0.01	-0.04	0.02	0.04	0.03	0.03	0.03
2	2007	299.0652	0.04	-0.01	-0.04	0.01	0.04	0.03	0.03	0.03
2	2007	299.0657	0.03	-0.01	-0.03	0	0.04	0.03	0.03	0.03
2	2007	299.0663	0.03	-0.01	-0.03	0.01	0.04	0.03	0.03	0.03
2	2007	299.0668	0.04	-0.01	-0.04	0	0.04	0.03	0.03	0.03
2	2007	299.0674	0.03	-0.01	-0.03	0	0.04	0.03	0.03	0.03
2	2007	299.068	0.03	-0.01	-0.03	0.01	0.04	0.03	0.03	0.03
2	2007	299.0685	0.03	-0.01	-0.03	0.02	0.04	0.03	0.03	0.03
2	2007	299.0691	0.04	-0.01	-0.04	0.02	0.04	0.03	0.03	0.03
2	2007	299.0696	0.04	-0.01	-0.03	0.02	0.04	0.03	0.03	0.03
2	2007	299.0702	0.04	-0.01	-0.04	0.02	0.04	0.03	0.03	0.03
2	2007	299.0707	0.04	-0.01	-0.04	0.01	0.04	0.03	0.03	0.03
2	2007	299.0713	0.05	-0.01	-0.04	0.02	0.04	0.03	0.03	0.03
2	2007	299.0718	0.05	-0.02	-0.04	0.02	0.04	0.03	0.03	0.03
2	2007	299.0724	0.06	-0.02	-0.05	0.02	0.04	0.03	0.03	0.03
2	2007	299.0729	0.06	-0.02	-0.05	0.03	0.04	0.03	0.03	0.03
2	2007	299.0735	0.06	-0.02	-0.05	0.03	0.04	0.03	0.03	0.03
2	2007	299.0741	0.06	-0.02	-0.05	0.03	0.04	0.03	0.03	0.03
2	2007	299.0746	0.07	-0.02	-0.06	0.03	0.04	0.03	0.03	0.03
2	2007	299.0752	0.07	-0.01	-0.06	0.03	0.04	0.03	0.03	0.03
2	2007	299.0757	0.07	-0.01	-0.06	0.03	0.04	0.03	0.03	0.03
2	2007	299.0763	0.07	-0.01	-0.06	0.04	0.04	0.03	0.03	0.03
2	2007	299.0768	0.07	-0.02	-0.06	0.03	0.04	0.03	0.03	0.03
2	2007	299.0774	0.07	-0.01	-0.06	0.03	0.04	0.03	0.03	0.03
2	2007	299.5941	0.1	-0.08	-0.04	0.04	0.04	0.03	0.03	0.03
2	2007	299.5968	0.13	-0.08	-0.03	0.09	0.04	0.03	0.03	0.03
2	2007	299.5974	0.13	-0.09	-0.03	0.09	0.04	0.03	0.03	0.03
2	2007	299.598	0.13	-0.09	-0.04	0.09	0.04	0.03	0.03	0.03
2	2007	299.5985	0.13	-0.08	-0.03	0.09	0.04	0.03	0.03	0.03
2	2007	299.5991	0.12	-0.08	-0.03	0.08	0.04	0.03	0.03	0.03
2	2007	299.5996	0.11	-0.08	-0.02	0.07	0.04	0.03	0.03	0.03
2	2007	299.6002	0.12	-0.08	-0.03	0.08	0.04	0.03	0.03	0.03
2	2007	299.6007	0.12	-0.09	-0.03	0.08	0.04	0.03	0.03	0.03
2	2007	299.6013	0.12	-0.08	-0.04	0.08	0.04	0.03	0.03	0.03
2	2007	299.6018	0.12	-0.08	-0.03	0.08	0.04	0.03	0.03	0.03
2	2007	299.6024	0.12	-0.08	-0.04	0.08	0.04	0.03	0.03	0.03
2	2007	299.6029	0.12	-0.08	-0.04	0.08	0.04	0.03	0.03	0.03
2	2007	299.6035	0.11	-0.08	-0.03	0.07	0.04	0.03	0.03	0.03
2	2007	299.6041	0.12	-0.07	-0.04	0.08	0.04	0.03	0.03	0.03
2	2007	299.6046	0.12	-0.08	-0.04	0.08	0.04	0.03	0.03	0.03
2	2007	299.6052	0.11	-0.08	-0.04	0.07	0.04	0.03	0.03	0.03
2	2007	299.6057	0.11	-0.08	-0.04	0.07	0.04	0.03	0.03	0.03
2	2007	299.6063	0.11	-0.07	-0.05	0.06	0.04	0.03	0.03	0.03
2	2007	299.6068	0.1	-0.07	-0.04	0.06	0.04	0.03	0.03	0.03
2	2007	299.6074	0.12	-0.08	-0.05	0.07	0.04	0.03	0.03	0.03
2	2007	299.6079	0.12	-0.09	-0.04	0.06	0.04	0.03	0.03	0.03
2	2007	299.6085	0.1	-0.07	-0.04	0.06	0.04	0.03	0.03	0.03
2	2007	299.6091	0.1	-0.06	-0.05	0.06	0.04	0.03	0.03	0.03
2	2007	299.6096	0.09	-0.06	-0.04	0.05	0.04	0.03	0.03	0.03
2	2007	299.6102	0.09	-0.06	-0.05	0.05	0.04	0.03	0.03	0.03
2	2007	299.6107	0.09	-0.06	-0.04	0.05	0.04	0.03	0.03	0.03
2	2007	299.6113	0.09	-0.05	-0.04	0.05	0.04	0.03	0.03	0.03
2	2007	299.6118	0.08	-0.05	-0.04	0.05	0.04	0.03	0.03	0.03
2	2007	299.6124	0.09	-0.06	-0.05	0.05	0.04	0.03	0.03	0.03
2	2007	299.6129	0.09	-0.05	-0.05	0.05	0.04	0.03	0.03	0.03
2	2007	299.6135	0.09	-0.06	-0.05	0.05	0.04	0.03	0.03	0.03
2	2007	299.614	0.09	-0.06	-0.05	0.05	0.04	0.03	0.03	0.03
2	2007	299.6146	0.08	-0.05	-0.05	0.04	0.04	0.03	0.03	0.03
2	2007	299.6152	0.08	-0.05	-0.04	0.04	0.04	0.03	0.03	0.03
2	2007	299.6157	0.08	-0.06	-0.04	0.04	0.04	0.03	0.03	0.03
2	2007	299.6163	0.08	-0.06	-0.04	0.05	0.04	0.03	0.03	0.03
2	2007	299.6168	0.08	-0.06	-0.03	0.05	0.04	0.03	0.03	0.03
2	2007	299.6174	0.09	-0.06	-0.03	0.05	0.04	0.03	0.03	0.03
2	2007	299.618	0.09	-0.06	-0.03	0.06	0.04	0.03	0.03	0.03
2	2007	299.6185	0.09	-0.06	-0.03	0.06	0.04	0.03	0.03	0.03
2	2007	299.619	0.09	-0.06	-0.04	0.06	0.04	0.03	0.03	0.03
2	2007	299.6196	0.09	-0.06	-0.03	0.07	0.04	0.03	0.03	0.03
2	2007	299.6202	0.11	-0.07	-0.04	0.08	0.04	0.03	0.03	0.03
2	2007	299.6207	0.12	-0.07	-0.03	0.09	0.04	0.03	0.03	0.03
2	2007	299.6213	0.12	-0.08	-0.04	0.09	0.04	0.03	0.03	0.03
2	2007	299.6218	0.12	-0.08	-0.04	0.09	0.04	0.03	0.03	0.03
2	2007	299.6224	0.12	-0.07	-0.04	0.1	0.04	0.03	0.03	0.03
2	2007	299.623	0.12	-0.07	-0.03	0.1	0.04	0.03	0.03	0.03
2	2007	299.6235	0.12	-0.07	-0.03	0.09	0.04	0.03	0.03	0.03
2	2007	299.6241	0.12	-0.08	-0.04	0.09	0.04	0.03	0.03	0.03
2	2007	299.6246	0.12	-0.08	-0.04	0.08	0.04	0.03	0.03	0.03
2	2007	299.6252	0.12	-0.08	-0.04	0.08	0.04	0.03	0.03	0.03
2	2007	299.6257	0.12	-0.08	-0.03	0.08	0.04	0.03	0.03	0.03
2	2007	299.6263	0.12	-0.08	-0.04	0.09	0.04	0.03	0.03	0.03
2	2007	299.6268	0.12	-0.08	-0.04	0.08	0.04	0.03	0.03	0.03
2	2007	299.6274	0.13	-0.08	-0.05	0.09	0.04	0.03	0.03	0.03
2	2007	299.628	0.14	-0.08	-0.05	0.1	0.04	0.03	0.03	0.03
2	2007	299.6285	0.14	-0.09	-0.04	0.1	0.04	0.03	0.03	0.03
2	2007	299.6291	0.14	-0.09	-0.04	0.1	0.04	0.03	0.03	0.03
2	2007	299.6296	0.14	-0.09	-0.04	0.11	0.04	0.03	0.03	0.03
2	2007	299.6302	0.14	-0.09	-0.04	0.1	0.04	0.03	0.03	0.03
2	2007	299.6307	0.14	-0.09	-0.04	0.1	0.04	0.03	0.03	0.03
2	2007	299.6313	0.14	-0.09	-0.04	0.1	0.04	0.03	0.03	0.03
2	2007	299.6318	0.14	-0.09	-0.03	0.1	0.04	0.03	0.03	0.03
2	2007	299.6324	0.14	-0.09	-0.03	0.1	0.04	0.03	0.03	0.03
2	2007	299.6329	0.14	-0.09	-0.03	0.1	0.04	0.03	0.03	0.03
2	2007	299.6335	0.13	-0.09	-0.03	0.1	0.04	0.03	0.03	0.03
2	2007	299.6341	0.13	-0.08	-0.03	0.1	0.04	0.03	0.03	0.03
2	2007	299.6346	0.12	-0.08	-0.03	0.09	0.04	0.03	0.03	0.03
2	2007	299.6352	0.12	-0.08	-0.03	0.09	0.04	0.03	0.03	0.03
2	2007	299.6357	0.12	-0.08	-0.03	0.08	0.04	0.03	0.03	0.03
2	2007	299.6363	0.12	-0.08	-0.02	0.08	0.04	0.03	0.03	0.03
2	2007	299.6368	0.11	-0.08	-0.03	0.08	0.04	0.03	0.03	0.03
2	2007	299.6374	0.12	-0.09	-0.03	0.08	0.04	0.03	0.03	0.03
2	2007	299.6379	0.13	-0.09	-0.03	0.09	0.04	0.03	0.03	0.03
2	2007	299.6385	0.13	-0.09	-0.03	0.09	0.04	0.03	0.03	0.03
2	2007	299.6391	0.13	-0.09	-0.03	0.08	0.04	0.03	0.03	0.03
2	2007	299.6396	0.13	-0.09	-0.02	0.09	0.04	0.03	0.03	0.03
2	2007	299.6402	0.13	-0.09	-0.03	0.08	0.04	0.03	0.03	0.03
2	2007	299.6407	0.13	-0.1	-0.03	0.09	0.04	0.03	0.03	0.03
2	2007	299.6413	0.12	-0.09	-0.02	0.08	0.04	0.03	0.03	0.03
2	2007	299.6418	0.12	-0.08	-0.02	0.09	0.04	0.03	0.03	0.03
2	2007	299.6424	0.12	-0.08	-0.02	0.08	0.04	0.03	0.03	0.03
2	2007	299.6429	0.12	-0.08	-0.02	0.08	0.04	0.03	0.03	0.03
2	2007	299.6435	0.11	-0.08	-0.02	0.08	0.04	0.03	0.03	0.03
2	2007	299.6441	0.11	-0.08	-0.01	0.08	0.04	0.03	0.03	0.03
2	2007	299.6446	0.1	-0.07	-0.01	0.08	0.04	0.03	0.03	0.03
2	2007	299.6452	0.09	-0.06	0	0.07	0.04	0.03	0.03	0.03
2	2007	299.6457	0.1	-0.07	-0.01	0.07	0.04	0.03	0.03	0.03
2	2007	299.6463	0.1	-0.06	-0.01	0.08	0.04	0.03	0.03	0.03
2	2007	299.6469	0.11	-0.07	-0.01	0.09	0.04	0.03	0.03	0.03
2	2007	299.6474	0.12	-0.07	-0.01	0.1	0.04	0.03	0.03	0.03
2	2007	299.6479	0.12	-0.07	-0.01	0.09	0.04	0.03	0.03	0.03
2	2007	299.6485	0.12	-0.07	-0.01	0.1	0.04	0.03	0.03	0.03
2	2007	299.649	0.12	-0.07	-0.01	0.1	0.04	0.03	0.03	0.03
2	2007	299.6496	0.12	-0.08	-0.01	0.1	0.04	0.03	0.03	0.03
2	2007	299.6502	0.12	-0.08	-0.02	0.09	0.04	0.03	0.03	0.03
2	2007	299.6507	0.13	-0.08	-0.01	0.1	0.04	0.03	0.03	0.03
2	2007	299.6513	0.12	-0.08	-0.01	0.09	0.04	0.03	0.03	0.03
2	2007	299.6518	0.12	-0.08	-0.01	0.09	0.04	0.03	0.03	0.03
2	2007	299.6524	0.12	-0.07	-0.01	0.1	0.04	0.03	0.03	0.03
2	2007	299.653	0.12	-0.08	-0.01	0.1	0.04	0.03	0.03	0.03
2	2007	299.6535	0.11	-0.07	0	0.08	0.04	0.03	0.03	0.03
2	2007	299.6541	0.11	-0.07	0	0.08	0.04	0.03	0.03	0.03
2	2007	299.6546	0.12	-0.07	0	0.09	0.04	0.03	0.03	0.03
2	2007	299.6552	0.12	-0.08	0.02	0.09	0.04	0.03	0.03	0.03
2	2007	299.6557	0.12	-0.08	0.01	0.09	0.04	0.03	0.03	0.03
2	2007	299.6563	0.13	-0.08	0.01	0.1	0.04	0.03	0.03	0.03
2	2007	299.6568	0.13	-0.08	0	0.1	0.04	0.03	0.03	0.03
2	2007	299.6574	0.13	-0.07	0.01	0.1	0.04	0.03	0.03	0.03
2	2007	299.658	0.13	-0.08	0.02	0.1	0.04	0.03	0.03	0.03
2	2007	299.6585	0.14	-0.08	0.02	0.11	0.04	0.03	0.03	0.03
2	2007	299.6591	0.14	-0.08	0.01	0.12	0.04	0.03	0.03	0.03
2	2007	299.6596	0.14	-0.08	0.02	0.11	0.04	0.03	0.03	0.03
2	2007	299.6602	0.14	-0.08	0.02	0.11	0.04	0.03	0.03	0.03
2	2007	299.6607	0.14	-0.08	0.02	0.11	0.04	0.03	0.03	0.03
2	2007	299.6613	0.13	-0.08	0.02	0.11	0.04	0.03	0.03	0.03
2	2007	299.6618	0.14	-0.09	0.02	0.11	0.04	0.03	0.03	0.03
2	2007	299.6624	0.14	-0.08	0.02	0.11	0.04	0.03	0.03	0.03
2	2007	299.6629	0.13	-0.08	0.02	0.1	0.04	0.03	0.03	0.03
2	2007	299.6635	0.13	-0.09	0.02	0.1	0.04	0.03	0.03	0.03
2	2007	299.6641	0.13	-0.08	0.01	0.1	0.04	0.03	0.03	0.03
2	2007	299.6646	0.13	-0.08	0.01	0.11	0.04	0.03	0.03	0.03
2	2007	299.6652	0.14	-0.08	0	0.11	0.04	0.03	0.03	0.03
2	2007	299.6657	0.14	-0.08	-0.01	0.11	0.04	0.03	0.03	0.03
2	2007	299.6663	0.13	-0.08	0	0.1	0.04	0.03	0.03	0.03
2	2007	299.6668	0.13	-0.08	0.01	0.11	0.04	0.03	0.03	0.03
2	2007	299.6674	0.13	-0.08	0.01	0.11	0.04	0.03	0.03	0.03
2	2007	299.6679	0.13	-0.08	0.01	0.1	0.04	0.03	0.03	0.03
2	2007	299.6685	0.13	-0.08	0.01	0.1	0.04	0.03	0.03	0.03
2	2007	299.6691	0.13	-0.08	0.01	0.11	0.04	0.03	0.03	0.03
2	2007	299.6696	0.14	-0.08	0.01	0.12	0.04	0.03	0.03	0.03
2	2007	299.6702	0.14	-0.08	0.01	0.11	0.04	0.03	0.03	0.03
2	2007	299.6707	0.13	-0.08	0.02	0.11	0.04	0.03	0.03	0.03
2	2007	299.6713	0.13	-0.08	0.02	0.1	0.04	0.03	0.03	0.03
2	2007	299.6718	0.13	-0.08	0.01	0.1	0.04	0.03	0.03	0.03
2	2007	299.6724	0.13	-0.08	0	0.1	0.04	0.03	0.03	0.03
2	2007	299.6729	0.12	-0.08	0.01	0.09	0.04	0.03	0.03	0.03
2	2007	299.6735	0.13	-0.08	0	0.1	0.04	0.03	0.03	0.03
2	2007	299.6741	0.13	-0.08	0.01	0.11	0.04	0.03	0.03	0.03
2	2007	299.6746	0.13	-0.08	0	0.1	0.04	0.03	0.03	0.03
2	2007	299.6752	0.13	-0.08	0.01	0.11	0.04	0.03	0.03	0.03
2	2007	299.6757	0.13	-0.08	0	0.1	0.04	0.03	0.03	0.03
2	2007	299.6763	0.12	-0.08	0	0.09	0.04	0.03	0.03	0.03
2	2007	299.6768	0.12	-0.08	0	0.09	0.04	0.03	0.03	0.03
2	2007	299.6774	0.12	-0.08	0.01	0.1	0.04	0.03	0.03	0.03
2	2007	299.6779	0.12	-0.08	0.01	0.09	0.04	0.03	0.03	0.03
2	2007	299.6785	0.12	-0.08	0.01	0.09	0.04	0.03	0.03	0.03
2	2007	299.679	0.12	-0.07	0	0.09	0.04	0.03	0.03	0.03
2	2007	299.6796	0.12	-0.08	0.01	0.09	0.04	0.03	0.03	0.03
2	2007	299.6802	0.11	-0.07	0.01	0.09	0.04	0.03	0.03	0.03
2	2007	299.6807	0.11	-0.07	0.02	0.09	0.04	0.03	0.03	0.03
2	2007	299.6813	0.12	-0.07	0.02	0.09	0.04	0.03	0.03	0.03
